filename,x_0,y_0,z_0,v_0,x_1,y_1,z_1,v_1,x_2,y_2,z_2,v_2,x_3,y_3,z_3,v_3,x_4,y_4,z_4,v_4,x_5,y_5,z_5,v_5,x_6,y_6,z_6,v_6,x_7,y_7,z_7,v_7,x_8,y_8,z_8,v_8,x_9,y_9,z_9,v_9,x_10,y_10,z_10,v_10,x_11,y_11,z_11,v_11,x_12,y_12,z_12,v_12,x_13,y_13,z_13,v_13,x_14,y_14,z_14,v_14,x_15,y_15,z_15,v_15,x_16,y_16,z_16,v_16,x_17,y_17,z_17,v_17,x_18,y_18,z_18,v_18,x_19,y_19,z_19,v_19,x_20,y_20,z_20,v_20,x_21,y_21,z_21,v_21,x_22,y_22,z_22,v_22,x_23,y_23,z_23,v_23,x_24,y_24,z_24,v_24,x_25,y_25,z_25,v_25,x_26,y_26,z_26,v_26,x_27,y_27,z_27,v_27,x_28,y_28,z_28,v_28,x_29,y_29,z_29,v_29,x_30,y_30,z_30,v_30,x_31,y_31,z_31,v_31,x_32,y_32,z_32,v_32
pin_stand_47991552269199241.jpg,0.001221,-0.866897,-2.577934,0.9999,0.063545,-0.9274,-2.371276,0.9998,0.11543,-0.923399,-2.373333,0.9997,0.149692,-0.920136,-2.372555,0.9998,-0.053035,-0.941863,-2.414796,0.9999,-0.083525,-0.945123,-2.418178,0.9999,-0.121279,-0.949097,-2.419848,0.9999,0.175366,-0.889223,-1.108483,0.9998,-0.174122,-0.927297,-1.319346,0.9998,0.059756,-0.801002,-2.066437,0.9999,-0.077556,-0.813166,-2.146414,1.0,0.404191,-0.491728,-0.058332,1.0,-0.491762,-0.508272,-0.517372,1.0,0.923381,-0.118385,0.299066,0.9649,-0.984033,-0.082906,-0.343447,0.9851,0.51339,0.129059,-0.990472,0.9615,-0.605982,0.304442,-1.597884,0.9864,0.382096,0.129544,-1.326058,0.9446,-0.457762,0.331246,-2.027161,0.976,0.319064,0.063689,-1.486213,0.9476,-0.420526,0.27548,-2.134446,0.9776,0.341626,0.070629,-1.063952,0.9184,-0.449491,0.263452,-1.666608,0.9619,0.317377,0.491607,0.231028,0.9999,-0.229805,0.508393,-0.233257,0.9999,0.287799,1.307215,0.304214,0.949,-0.506456,1.304807,-0.554649,0.9793,0.205746,2.001855,2.143198,0.9502,-0.852535,2.010636,1.034976,0.9817,0.156044,2.05444,2.259689,0.6898,-0.854265,2.058663,1.142517,0.7364,0.138112,2.308081,0.735303,0.9416,-0.813091,2.309379,-0.473368,0.9668
pin_stand_49891508369788300.jpg,-0.011765,-0.84525,-1.740399,0.9999,0.03869,-0.912411,-1.56714,0.9997,0.090616,-0.911251,-1.570035,0.9996,0.140529,-0.906908,-1.569666,0.9997,-0.096967,-0.901619,-1.570271,0.9998,-0.138944,-0.896101,-1.574153,0.9998,-0.18751,-0.892408,-1.575891,0.9999,0.199384,-0.86785,-0.474289,0.9998,-0.230928,-0.859726,-0.464186,0.9997,0.096128,-0.781716,-1.286568,0.9999,-0.100634,-0.77791,-1.309316,0.9999,0.605575,-0.500878,0.13372,1.0,-0.587825,-0.499122,0.097433,1.0,0.846435,-0.070271,-0.691262,0.9283,-0.870719,-0.013543,0.255691,0.9504,0.632869,0.078288,-2.935886,0.9546,-1.125989,0.438375,-0.813818,0.9819,0.526579,0.161191,-3.44525,0.9501,-1.230483,0.584306,-1.157356,0.9747,0.461073,0.091134,-3.612264,0.9552,-1.195769,0.585474,-1.533501,0.9776,0.457899,0.064566,-3.04646,0.9368,-1.116905,0.53538,-1.000154,0.9711,0.352534,0.495139,0.188875,0.9999,-0.370283,0.504861,-0.191757,0.9999,0.248155,1.264412,0.331136,0.5255,-0.190861,1.327415,-0.6496,0.7888,0.028636,1.92278,1.67033,0.5413,-0.09293,2.088915,0.172539,0.7326,-0.090002,1.999025,1.726813,0.2646,-0.096325,2.164098,0.196078,0.2708,0.223164,2.228724,0.556314,0.5534,0.135543,2.3237,-1.161004,0.6494
pin_stand_4cW08G-uHdI.jpg,-0.011049,-0.805174,-2.397668,0.9999,0.082471,-0.886584,-2.229201,0.9997,0.127148,-0.885515,-2.231436,0.9996,0.160285,-0.884549,-2.230649,0.9997,-0.045336,-0.898806,-2.212863,0.9999,-0.079347,-0.904261,-2.216531,0.9999,-0.112237,-0.910006,-2.218278,0.9999,0.183273,-0.874526,-1.035001,0.9996,-0.152931,-0.911454,-0.960264,0.9997,0.060791,-0.744117,-1.900248,0.9998,-0.083782,-0.752513,-1.904457,0.9999,0.499454,-0.51797,-0.35154,1.0,-0.496566,-0.48203,0.097731,1.0,0.81244,-0.045586,-1.51323,0.9883,-0.621814,0.097216,0.293444,0.9465,0.577168,-0.571866,-3.887228,0.993,-0.594259,0.61781,-0.787037,0.9653,0.535988,-0.681975,-4.41194,0.9856,-0.621946,0.788755,-1.095216,0.932,0.491588,-0.7028,-4.458256,0.9846,-0.585189,0.797287,-1.353613,0.9342,0.471097,-0.658507,-3.944673,0.9703,-0.5393,0.74149,-0.922155,0.9149,0.289826,0.501676,-0.115768,0.9999,-0.292714,0.498324,0.11323,1.0,0.481928,1.422528,-0.165374,0.9734,-0.301219,1.382097,-0.079526,0.9496,0.615614,2.225155,0.956764,0.9809,-0.239061,2.16891,1.191056,0.9707,0.582433,2.338787,0.969476,0.7854,-0.168757,2.263915,1.235232,0.7718,0.910867,2.451561,-0.647918,0.9713,-0.461642,2.361953,-0.279915,0.9542
pin_stand_503488433367237101.jpg,-0.304193,-0.831852,-3.355232,1.0,-0.240676,-0.918169,-3.248245,1.0,-0.18107,-0.928933,-3.251045,1.0,-0.120312,-0.935622,-3.250364,1.0,-0.374492,-0.890899,-2.991876,1.0,-0.412428,-0.884575,-2.995701,1.0,-0.449892,-0.88018,-2.997141,1.0,0.012187,-0.912339,-2.192109,1.0,-0.406289,-0.857574,-1.008798,0.9999,-0.14235,-0.782895,-2.899338,1.0,-0.328695,-0.759897,-2.589169,1.0,0.411526,-0.54757,-2.249306,1.0,-0.418146,-0.45243,1.200897,1.0,1.114552,-0.111711,-3.30658,0.996,-0.531523,0.087322,2.064117,0.525,0.229497,0.133056,-4.837744,0.9883,-0.786752,0.515979,0.31761,0.9245,-0.05341,0.157913,-5.38433,0.9755,-0.863647,0.659536,0.007017,0.9239,-0.095847,0.092185,-5.359758,0.9763,-0.865414,0.66234,-0.455707,0.9301,-0.030408,0.08339,-4.811763,0.9579,-0.79844,0.613658,0.072879,0.9091,0.272421,0.475625,-1.222933,0.9998,-0.265801,0.524375,1.220736,0.9999,0.197405,1.294673,-1.522263,0.8755,-0.56836,1.293898,0.067417,0.6975,0.083817,2.054037,-0.227986,0.8838,0.085575,2.072136,0.645922,0.7773,0.254463,2.13505,-0.165742,0.711,0.293761,2.155434,0.646516,0.6792,-0.303779,2.348054,-1.649149,0.8915,-0.221508,2.365145,-0.759885,0.8192
pin_stand_50806302042493542.jpg,-0.03468,-0.920228,-1.470101,0.9999,0.039199,-0.990057,-1.316402,0.9998,0.072524,-0.986261,-1.319053,0.9997,0.117593,-0.981917,-1.318951,0.9998,-0.095666,-0.996432,-1.35163,0.9999,-0.139556,-0.9964,-1.35511,0.9999,-0.175548,-0.995802,-1.356688,0.9999,0.160004,-0.948426,-0.452118,0.9998,-0.235722,-0.966405,-0.605191,0.9998,0.044805,-0.843851,-1.119545,0.9999,-0.110625,-0.852645,-1.183834,0.9999,0.473617,-0.478427,-0.039231,1.0,-0.57726,-0.521573,-0.111462,1.0,0.58876,0.020969,0.31096,0.9698,-0.690176,0.011201,-0.111457,0.9718,0.724635,0.487308,-0.348983,0.9734,-0.638148,0.464612,-0.911642,0.983,0.750332,0.646396,-0.557927,0.9575,-0.650355,0.619219,-1.179388,0.9716,0.70788,0.647912,-0.865862,0.9628,-0.576952,0.608947,-1.431919,0.9736,0.672819,0.593782,-0.475889,0.9522,-0.541292,0.55872,-1.037591,0.9643,0.373774,0.484844,0.013359,0.9999,-0.270131,0.515156,-0.016003,0.9999,0.406281,1.336867,0.165646,0.9116,-0.561325,1.334792,-0.230334,0.9007,0.361956,2.101181,0.915126,0.903,-0.877484,2.102306,0.381238,0.9367,0.294735,2.204073,0.908146,0.42,-0.793881,2.22416,0.385358,0.5085,0.415818,2.306048,-0.255112,0.8692,-1.157439,2.306196,-0.745641,0.9014
pin_stand_5207355814764471.jpg,0.009208,-0.955372,-2.687923,1.0,0.085595,-1.010511,-2.46684,0.9999,0.132883,-1.006364,-2.469846,0.9999,0.16725,-1.002867,-2.469527,0.9999,-0.049592,-1.007704,-2.525672,0.9999,-0.08827,-1.003372,-2.529171,0.9999,-0.124217,-1.000299,-2.530721,1.0,0.193549,-0.969816,-1.218572,0.9999,-0.177255,-0.966823,-1.464555,0.9998,0.090369,-0.8707,-2.193332,1.0,-0.05903,-0.874283,-2.288131,1.0,0.475067,-0.456264,-0.524365,1.0,-0.535536,-0.543736,-0.673754,1.0,0.853797,-0.012543,-1.21218,0.9597,-0.729414,0.037614,-0.645964,0.955,0.652968,0.019733,-3.548094,0.9836,-0.775936,0.577877,-1.834491,0.969,0.576687,0.057477,-4.056535,0.9799,-0.84706,0.743106,-2.215692,0.9484,0.528159,0.001675,-4.249205,0.9822,-0.814813,0.740293,-2.517593,0.9544,0.527275,-0.001602,-3.668956,0.9704,-0.760585,0.685843,-1.992828,0.9379,0.372231,0.49804,0.018484,0.9999,-0.311761,0.50196,-0.021424,1.0,0.288087,1.387259,-0.148307,0.9319,-0.726014,1.344257,-0.655203,0.9356,0.219234,2.107841,1.283854,0.931,-1.176833,2.139188,0.345851,0.9678,0.155443,2.193379,1.341413,0.4829,-1.102289,2.256521,0.37698,0.662,0.194299,2.42369,-0.130097,0.9205,-1.394166,2.494636,-1.12738,0.9538
pin_stand_5207355814764842.jpg,0.007206,-0.885665,-2.808977,0.9999,0.074973,-0.95043,-2.691257,0.9997,0.107827,-0.947506,-2.694202,0.9997,0.154513,-0.945258,-2.693816,0.9998,-0.072094,-0.957303,-2.708068,0.9998,-0.118747,-0.956739,-2.711521,0.9998,-0.147748,-0.956362,-2.713327,0.9999,0.194265,-0.922103,-1.793799,0.9997,-0.212081,-0.924844,-1.863893,0.9996,0.091003,-0.819434,-2.427958,0.9999,-0.058536,-0.820224,-2.468159,0.9999,0.51737,-0.500778,-1.046544,1.0,-0.527422,-0.499222,-1.191297,1.0,0.564158,0.08233,-0.628703,0.9756,-0.620618,0.055085,-1.049172,0.9515,0.639045,0.556527,-1.368136,0.9797,-0.641437,0.559908,-1.838278,0.9533,0.631181,0.714011,-1.596732,0.9632,-0.63881,0.728057,-2.139339,0.9162,0.598901,0.715231,-1.913462,0.9683,-0.585453,0.721359,-2.405249,0.9269,0.573063,0.660039,-1.494575,0.9554,-0.543604,0.665821,-1.970599,0.9051,0.309785,0.500816,0.140703,0.9999,-0.299733,0.499184,-0.142859,0.9999,0.325431,1.306869,0.303586,0.8188,-0.334446,1.314654,-0.258719,0.8145,0.373355,2.083843,1.391632,0.8443,-0.37883,2.052844,1.005456,0.8373,0.33784,2.181064,1.419285,0.351,-0.364295,2.138507,1.075348,0.2786,0.425726,2.339262,0.077023,0.8526,-0.345042,2.332348,-0.220899,0.8188
pin_stand_5207355814764859.jpg,-0.020283,-0.889224,-3.047616,0.9999,0.059487,-0.93904,-2.835557,0.9995,0.096249,-0.935998,-2.838391,0.9994,0.142633,-0.931529,-2.837902,0.9996,-0.064436,-0.949196,-2.881958,0.9997,-0.107507,-0.950435,-2.88554,0.9997,-0.147431,-0.95161,-2.887402,0.9998,0.168472,-0.909065,-1.580554,0.9995,-0.201094,-0.928936,-1.78899,0.999,0.051576,-0.81569,-2.541942,0.9998,-0.091157,-0.83798,-2.62281,0.9998,0.445422,-0.500419,-0.552303,1.0,-0.542167,-0.499581,-0.947072,0.9999,1.05817,-0.140648,-0.057303,0.9347,-1.107503,-0.049842,-1.004497,0.9469,0.695231,0.271072,-1.095514,0.7928,-0.612595,0.316573,-2.234877,0.8379,0.586873,0.320239,-1.391949,0.7084,-0.46712,0.36432,-2.663035,0.7281,0.49926,0.262189,-1.5933,0.7193,-0.397476,0.303352,-2.742658,0.7311,0.507373,0.24764,-1.176713,0.6492,-0.417418,0.291861,-2.292636,0.6483,0.350286,0.499606,0.135587,0.9999,-0.253541,0.500394,-0.138295,0.9999,0.386089,1.300744,0.472142,0.9293,-0.593955,1.281692,-0.334341,0.9378,0.454595,2.002836,1.901097,0.9559,-0.95571,1.988301,0.806586,0.9777,0.424663,2.108093,1.952111,0.6883,-0.896712,2.104215,0.853268,0.7511,0.466754,2.219369,0.391439,0.9353,-1.158011,2.219616,-0.738243,0.958
pin_stand_523332419215641240.jpg,-0.007717,-0.925639,-3.066694,1.0,0.080558,-0.995728,-2.886651,1.0,0.118966,-0.99072,-2.890333,0.9999,0.161096,-0.987576,-2.889647,1.0,-0.09059,-1.008306,-2.954059,1.0,-0.142448,-1.009249,-2.958239,1.0,-0.184559,-1.006517,-2.960386,1.0,0.186308,-0.953346,-1.723479,0.9999,-0.248118,-0.971676,-2.02045,0.9998,0.078157,-0.845938,-2.583026,0.9999,-0.095817,-0.855712,-2.692461,0.9998,0.438944,-0.499469,-0.795553,1.0,-0.500544,-0.500531,-1.281211,0.9999,0.549558,0.098505,-0.238152,0.6729,-0.677041,0.082633,-1.376152,0.3962,0.628715,0.661386,-0.867404,0.6456,-0.585052,0.554961,-2.017972,0.1721,0.648825,0.83296,-1.025068,0.5959,-0.562993,0.668898,-2.251999,0.1546,0.624034,0.848924,-1.328688,0.6221,-0.511884,0.648296,-2.457638,0.1611,0.586543,0.794307,-0.980538,0.5731,-0.491636,0.589727,-2.116621,0.1514,0.300645,0.497641,0.209417,0.9999,-0.239045,0.502359,-0.212829,0.9999,0.160161,1.407304,0.311152,0.4447,-0.221012,1.438468,-0.814729,0.5016,-0.043724,2.236215,0.723794,0.6472,-0.289372,2.321104,-0.065821,0.7075,-0.102325,2.308664,0.68656,0.3679,-0.333837,2.379402,-0.032545,0.2932,-0.001803,2.539736,-0.41126,0.6827,-0.268126,2.642352,-1.073879,0.6769
pin_stand_52846995623197898.jpg,-0.064227,-0.825472,-1.336995,0.9991,0.015037,-0.901382,-1.252106,0.9986,0.05866,-0.903407,-1.254185,0.9983,0.104666,-0.901842,-1.253815,0.9989,-0.095594,-0.887848,-1.173701,0.9991,-0.130369,-0.883108,-1.177338,0.9992,-0.157511,-0.879923,-1.179562,0.9995,0.189243,-0.869498,-0.532508,0.9993,-0.15263,-0.854768,-0.184632,0.9987,0.038121,-0.769938,-1.024755,0.9994,-0.095736,-0.757545,-0.944,0.9993,0.511719,-0.467919,-0.126561,1.0,-0.401847,-0.532081,0.45132,0.9999,0.332159,0.031131,-0.252147,0.9352,-0.5779,-0.049436,-0.074872,0.7739,-0.360813,-0.110151,-0.942416,0.8248,0.131477,0.016178,-1.658813,0.6293,-0.522495,-0.120856,-1.202221,0.7776,0.290748,0.025109,-2.056969,0.5994,-0.53531,-0.180295,-1.197641,0.7661,0.30843,0.001853,-2.001739,0.5746,-0.489093,-0.173869,-0.924452,0.6641,0.261022,-0.000708,-1.676296,0.4786,0.236706,0.501052,-0.10142,1.0,-0.346578,0.498948,0.099875,1.0,0.232743,1.264018,-0.290544,0.9504,-0.493862,1.33448,-0.289562,0.9657,0.131519,1.986364,1.312504,0.9283,-0.608205,2.108216,0.594534,0.975,0.118152,2.023249,1.417589,0.5881,-0.575882,2.188392,0.642484,0.751,0.01621,2.324607,0.228666,0.9129,-0.726418,2.373111,-0.671636,0.962
pin_stand_545709679865761303.jpg,0.007691,-0.976515,-3.701874,1.0,0.082261,-1.048319,-3.468863,1.0,0.11557,-1.04634,-3.471945,1.0,0.157791,-1.043437,-3.471416,1.0,-0.058984,-1.043589,-3.498141,1.0,-0.105021,-1.037898,-3.502042,1.0,-0.144655,-1.032014,-3.504221,1.0,0.20646,-1.001048,-2.070853,1.0,-0.196356,-0.993273,-2.195802,1.0,0.09809,-0.893338,-3.144474,1.0,-0.059732,-0.8943,-3.204073,1.0,0.530296,-0.483007,-1.034542,1.0,-0.523539,-0.516993,-1.212465,1.0,0.56828,0.125901,-0.481107,0.9937,-0.676678,0.082882,-1.009443,0.98,0.528734,0.616517,-1.720234,0.996,-0.690931,0.590225,-2.323243,0.9861,0.531908,0.79071,-2.092447,0.9915,-0.701919,0.76185,-2.77606,0.9728,0.479171,0.791903,-2.500287,0.9928,-0.630385,0.767376,-3.138616,0.9761,0.434113,0.737616,-1.895375,0.9895,-0.585888,0.703687,-2.508342,0.967,0.31256,0.509932,0.131897,1.0,-0.319316,0.490068,-0.134483,0.9999,0.248283,1.446415,-0.026705,0.9657,-0.329029,1.468814,-0.432142,0.9615,0.223834,2.334563,1.247994,0.9636,-0.223792,2.353168,0.624506,0.9697,0.146869,2.420365,1.276722,0.6843,-0.152447,2.441596,0.654757,0.6548,0.127025,2.684692,-0.536922,0.964,-0.193692,2.69697,-1.16715,0.9613
pin_stand_57209857760037095.jpg,-0.007302,-0.917325,-3.035062,1.0,0.054741,-0.976086,-2.876094,1.0,0.081357,-0.974423,-2.878903,1.0,0.116352,-0.973157,-2.878566,1.0,-0.067653,-0.982361,-2.913353,1.0,-0.111999,-0.981455,-2.916586,1.0,-0.143537,-0.980863,-2.9182,1.0,0.148187,-0.940612,-1.808711,1.0,-0.192649,-0.95404,-1.968293,0.9999,0.058435,-0.837085,-2.592504,1.0,-0.070223,-0.84033,-2.658669,1.0,0.423606,-0.510264,-1.01813,1.0,-0.475284,-0.489736,-1.111685,0.9999,0.506529,0.094144,-0.538397,0.9938,-0.511435,0.109464,-0.878933,0.9567,0.58499,0.610397,-1.404911,0.9954,-0.565756,0.630148,-1.655933,0.9601,0.586151,0.779025,-1.671737,0.9899,-0.568095,0.79256,-1.957413,0.9308,0.552577,0.783524,-2.012949,0.9915,-0.568156,0.791918,-2.256427,0.9387,0.524415,0.727104,-1.546997,0.9878,-0.540353,0.730622,-1.799093,0.921,0.287828,0.501559,0.038462,1.0,-0.23615,0.498441,-0.040873,0.9999,0.164761,1.408146,0.080815,0.9673,-0.156452,1.416336,-0.167878,0.9335,0.14632,2.257686,0.938538,0.9704,-0.083197,2.256885,0.784494,0.9588,0.118855,2.34453,0.939225,0.713,-0.040101,2.338014,0.818412,0.6486,0.154808,2.50833,-0.473899,0.971,-0.154672,2.504583,-0.50342,0.9553
pin_stand_5840674511372814.jpg,-0.032764,-0.897067,-2.801474,0.9983,-0.081778,-0.962227,-2.651008,0.9928,-0.054163,-0.970553,-2.653505,0.9943,-0.022431,-0.977309,-2.653534,0.9951,-0.158981,-0.931265,-2.710624,0.9954,-0.193422,-0.917129,-2.713601,0.9971,-0.226474,-0.903493,-2.71557,0.9972,-0.068835,-0.933594,-1.68273,0.9978,-0.330156,-0.841297,-1.905542,0.9943,0.050092,-0.833276,-2.392532,0.9991,-0.054669,-0.793522,-2.480316,0.9988,0.507954,-0.591927,-0.958507,1.0,-0.497391,-0.408073,-1.243902,0.9999,1.210676,-0.220684,-1.087547,0.8537,-1.195419,0.026602,-2.419842,0.918,0.746148,0.230398,-2.232743,0.6188,-0.283688,0.057659,-4.337841,0.9141,0.563921,0.231383,-2.527069,0.5665,-0.154072,-0.014404,-4.857754,0.8776,0.534422,0.15787,-2.614242,0.5864,-0.157608,-0.04196,-4.700095,0.871,0.549078,0.156085,-2.266276,0.5307,-0.189646,-0.024151,-4.324194,0.8074,0.268358,0.496527,0.062141,0.9996,-0.278921,0.503473,-0.064489,0.9997,-0.086741,1.222078,-1.977135,0.8768,-0.087854,1.407335,-0.486376,0.8777,0.191942,1.807358,0.157499,0.7036,-0.03294,2.320354,0.17997,0.9507,0.245046,1.855489,0.328585,0.3244,-0.012621,2.417793,0.195989,0.5072,0.086587,2.235349,-0.739436,0.6925,0.057114,2.588262,-1.286071,0.8889
pin_stand_58969076367094401.jpg,-0.093919,-0.854006,-3.391196,0.9999,-0.009318,-0.929186,-3.231611,0.9997,0.045478,-0.929514,-3.23392,0.9997,0.088875,-0.929274,-3.234084,0.9998,-0.139909,-0.919837,-3.214185,0.9998,-0.18065,-0.916424,-3.217025,0.9998,-0.218261,-0.912077,-3.218863,0.9999,0.181,-0.887509,-2.228728,0.9999,-0.226625,-0.870717,-2.140191,0.9997,0.017644,-0.785664,-2.991944,0.9999,-0.146933,-0.77855,-2.987648,0.9999,0.564758,-0.509084,-1.566087,0.9999,-0.548782,-0.490916,-1.400734,0.9997,1.13681,-0.690127,-2.313163,0.9996,-1.070365,-0.149174,-1.009494,0.6162,0.51653,-0.983792,-2.552893,0.8635,-0.593271,0.237653,-0.990471,0.0458,0.406594,-1.065875,-2.794132,0.4749,-0.503114,0.349872,-1.169508,0.0214,0.348447,-1.063469,-2.61088,0.4179,-0.429428,0.322876,-1.138591,0.0209,0.372141,-1.009807,-2.495155,0.3706,-0.435612,0.283917,-0.97926,0.0227,0.37151,0.489169,0.05511,0.9982,-0.387486,0.510831,-0.055739,0.9977,0.759523,1.245779,-0.720293,0.4679,-0.16957,1.242239,-1.262411,0.3337,0.517458,1.417336,2.032346,0.0107,0.003978,1.47008,1.659416,0.0108,0.498622,1.417986,2.318645,0.011,0.01235,1.479946,1.984547,0.0158,0.337032,1.565444,2.03986,0.0072,0.066939,1.597729,1.80875,0.0081
pin_stand_59391288833261330.jpg,-0.066776,-0.780885,-2.960066,0.9999,-0.007712,-0.880302,-2.870052,0.9998,0.031441,-0.887393,-2.871864,0.9998,0.070024,-0.890345,-2.871843,0.9998,-0.101651,-0.852127,-2.820768,0.9998,-0.132779,-0.84699,-2.823469,0.9998,-0.163967,-0.844726,-2.82511,0.9998,0.16014,-0.867808,-2.005616,0.9999,-0.188251,-0.814513,-1.763746,0.9996,0.02617,-0.712125,-2.581969,1.0,-0.103274,-0.696859,-2.529704,0.9999,0.537074,-0.479449,-1.24114,1.0,-0.462154,-0.520551,-0.764987,0.9999,1.134946,-0.190595,-0.996995,0.9927,-1.009289,-0.210436,-0.566307,0.9548,0.561493,0.05931,-1.669623,0.9459,-0.49993,0.151123,-1.336647,0.5658,0.480023,0.186226,-1.916528,0.8927,-0.439993,0.245972,-1.591167,0.4419,0.435564,0.171201,-2.000546,0.9004,-0.397021,0.229313,-1.644908,0.4517,0.447704,0.143246,-1.690934,0.8661,-0.405459,0.197529,-1.368493,0.4109,0.255635,0.500181,-0.199819,0.9917,-0.330556,0.499819,0.197449,0.9909,-0.130891,1.241674,-1.636585,0.3071,-0.305028,1.255434,-0.292718,0.2037,-0.048509,1.887796,-0.113762,0.0245,-0.273803,1.975045,1.127759,0.0586,0.00502,1.955216,0.007702,0.0225,-0.243719,2.080363,1.242304,0.0427,-0.289816,2.124078,-0.759203,0.0239,-0.339161,2.184223,0.51849,0.0391
pin_stand_601441725276663055.jpg,0.041216,-0.760065,-0.67528,0.9996,0.130149,-0.839026,-0.533091,0.9989,0.170883,-0.835809,-0.534561,0.9984,0.203387,-0.831141,-0.534726,0.9986,0.000863,-0.846837,-0.565808,0.9996,-0.041089,-0.847761,-0.56915,0.9997,-0.079738,-0.848054,-0.570849,0.9998,0.247675,-0.820235,0.347125,0.9991,-0.136269,-0.835884,0.183323,0.9997,0.142374,-0.707824,-0.308967,0.9997,-0.042431,-0.706151,-0.377896,0.9998,0.478678,-0.49785,0.54883,0.9999,-0.498239,-0.50215,0.755557,1.0,0.604604,-0.032143,-0.463371,0.9879,-0.551515,-0.005273,0.757299,0.9235,0.375055,-0.618208,-2.134873,0.9908,-0.804175,0.383482,-0.045693,0.9855,0.231451,-0.715148,-2.481693,0.9776,-0.79679,0.5264,-0.241979,0.9713,0.320642,-0.777713,-2.464269,0.9763,-0.780896,0.515636,-0.457305,0.9731,0.345581,-0.750555,-2.158733,0.9599,-0.761388,0.47393,-0.15514,0.9638,0.280932,0.507223,-0.043272,0.9987,-0.261371,0.492777,0.041151,0.9993,0.178966,1.253522,-0.21121,0.2838,-0.180135,1.25863,-0.214377,0.1563,0.138607,1.938521,0.624665,0.0467,-0.116131,1.97281,0.86631,0.0392,0.177433,2.081526,0.658353,0.0243,-0.106342,2.066644,0.927895,0.021,0.008884,2.220901,-0.336161,0.0455,-0.086205,2.196471,-0.058124,0.0325
pin_stand_603412050057695637.png,0.236966,-0.81767,-2.29664,1.0,0.355571,-0.852008,-2.135625,1.0,0.400707,-0.827526,-2.138108,1.0,0.436042,-0.806729,-2.137321,1.0,0.256983,-0.89463,-2.083424,1.0,0.227635,-0.906176,-2.086159,0.9999,0.199296,-0.915816,-2.087265,0.9999,0.470961,-0.75849,-1.274662,1.0,0.142608,-0.885099,-1.054274,0.9999,0.26306,-0.72117,-1.949635,1.0,0.125733,-0.788153,-1.909573,0.9999,0.572547,-0.365009,-1.142219,1.0,-0.292527,-0.634991,-0.054702,0.9997,0.819872,0.130758,-1.779926,0.9904,-0.715723,-0.793911,0.490732,0.9423,0.235272,0.161498,-2.595754,0.9866,-0.076622,-0.91018,1.133237,0.8603,0.094051,0.195081,-2.814232,0.9801,0.100978,-0.972465,1.106246,0.7438,0.061606,0.135744,-2.753206,0.9796,0.133664,-0.942113,1.196043,0.7212,0.098894,0.113413,-2.551898,0.9632,0.075708,-0.904349,1.167494,0.719,0.155144,0.51552,-0.37532,0.9998,-0.435164,0.48448,0.374464,0.9998,0.045733,1.19295,-0.467842,0.8999,-0.773321,1.073849,-1.519251,0.9457,0.029297,1.854283,0.733137,0.9579,-0.448576,1.771148,-0.22912,0.9143,0.047222,1.92514,0.806349,0.8068,-0.300176,1.832484,-0.118336,0.8259,-0.276565,2.129952,-0.282186,0.9549,-0.490961,2.10456,-1.007304,0.9214
pin_stand_608619337171094038.jpg,0.065051,-0.794305,-0.946841,0.9995,0.15805,-0.848684,-0.701781,0.9983,0.211179,-0.846021,-0.70408,0.997,0.262835,-0.844192,-0.704308,0.9981,-0.00533,-0.861895,-0.805939,0.9995,-0.048114,-0.867056,-0.810825,0.9995,-0.090591,-0.871942,-0.813063,0.9997,0.279035,-0.827647,0.566886,0.9988,-0.153589,-0.860026,0.066908,0.9994,0.156557,-0.731495,-0.433118,0.9984,-0.038414,-0.754248,-0.602123,0.9992,0.476789,-0.465216,1.484656,0.9997,-0.572292,-0.534784,0.279754,0.9999,0.968019,-0.687808,1.937247,0.7004,-0.915439,-0.008065,-0.096252,0.7978,0.457208,-1.064163,2.459075,0.5051,-0.637878,0.510329,-0.797385,0.8712,0.278664,-1.129899,2.407337,0.3341,-0.605941,0.672111,-1.029044,0.8081,0.233352,-1.131499,2.518214,0.3051,-0.48407,0.646692,-1.119888,0.8051,0.264257,-1.097568,2.508522,0.2607,-0.457472,0.597908,-0.836654,0.7274,0.320229,0.50294,0.476448,0.9998,-0.224727,0.49706,-0.481125,0.9998,0.294523,1.304382,-0.206788,0.1693,0.118138,1.293036,-1.039129,0.1596,-0.028663,2.121796,-0.536484,0.3317,-0.207235,2.043444,-0.654065,0.3231,-0.234451,2.183094,-0.642677,0.2376,-0.372833,2.127926,-0.655257,0.149,0.188858,2.311626,-2.01444,0.4026,0.014696,2.300317,-1.954488,0.3155
