filename,x_0,y_0,z_0,v_0,x_1,y_1,z_1,v_1,x_2,y_2,z_2,v_2,x_3,y_3,z_3,v_3,x_4,y_4,z_4,v_4,x_5,y_5,z_5,v_5,x_6,y_6,z_6,v_6,x_7,y_7,z_7,v_7,x_8,y_8,z_8,v_8,x_9,y_9,z_9,v_9,x_10,y_10,z_10,v_10,x_11,y_11,z_11,v_11,x_12,y_12,z_12,v_12,x_13,y_13,z_13,v_13,x_14,y_14,z_14,v_14,x_15,y_15,z_15,v_15,x_16,y_16,z_16,v_16,x_17,y_17,z_17,v_17,x_18,y_18,z_18,v_18,x_19,y_19,z_19,v_19,x_20,y_20,z_20,v_20,x_21,y_21,z_21,v_21,x_22,y_22,z_22,v_22,x_23,y_23,z_23,v_23,x_24,y_24,z_24,v_24,x_25,y_25,z_25,v_25,x_26,y_26,z_26,v_26,x_27,y_27,z_27,v_27,x_28,y_28,z_28,v_28,x_29,y_29,z_29,v_29,x_30,y_30,z_30,v_30,x_31,y_31,z_31,v_31,x_32,y_32,z_32,v_32
pin_stand_58969076367094401.jpg,-0.05108,-0.920514,-1.763327,0.998288,-0.023343,-0.97615,-1.696463,0.9954,-0.003855,-0.976568,-1.696014,0.99636,0.012237,-0.976765,-1.697377,0.995084,-0.073123,-0.97282,-1.584446,0.997399,-0.087306,-0.970001,-1.584125,0.997865,-0.099035,-0.967606,-1.584797,0.997888,0.04667,-0.937177,-1.094028,0.997443,-0.098591,-0.909167,-0.594038,0.999242,-0.009113,-0.843068,-1.515785,0.998026,-0.072296,-0.832612,-1.371424,0.998699,0.207114,-0.529525,-0.65278,0.997688,-0.191107,-0.470475,-0.044376,0.998836,0.417132,-0.700387,-1.089991,0.991606,-0.401184,-0.171093,0.390975,0.951877,0.184409,-1.019299,-0.742297,0.797562,-0.252208,0.200231,0.262128,0.732159,0.132393,-1.099311,-0.764285,0.431451,-0.207192,0.317378,0.291091,0.515135,0.116914,-1.076572,-0.43093,0.406981,-0.183428,0.279501,0.398602,0.513045,0.127047,-1.039354,-0.593959,0.45304,-0.196024,0.246512,0.319154,0.51134,0.134411,0.499557,0.06628,0.999623,-0.150418,0.500443,-0.066516,0.999556,0.246678,1.329156,-0.719651,0.66009,-0.06813,1.282914,-0.276886,0.611738,0.218138,1.518486,2.889914,0.014635,-0.042964,1.720379,2.817763,0.016557,0.208668,1.501513,3.293866,0.025907,-0.036333,1.737648,3.162682,0.01747,0.204696,1.786418,3.130776,0.010288,-0.012361,2.006935,2.792144,0.010442
pin_stand_59391288833261330.jpg,-0.041508,-0.904326,-2.943815,0.999654,-0.020801,-0.98581,-2.911141,0.998865,-0.003221,-0.992074,-2.910047,0.998954,0.011854,-0.99825,-2.91118,0.999071,-0.066678,-0.968318,-2.827528,0.99888,-0.079462,-0.963036,-2.828078,0.998857,-0.091086,-0.958579,-2.828615,0.998996,0.045141,-0.971261,-2.280227,0.999303,-0.094508,-0.916821,-1.92332,0.999058,-0.000829,-0.820184,-2.664763,0.999319,-0.054868,-0.811816,-2.561789,0.998741,0.210169,-0.502394,-1.5446,0.999569,-0.191659,-0.497606,-0.934156,0.996946,0.418201,-0.198567,-0.73823,0.994389,-0.403816,-0.248237,-0.05098,0.967906,0.204493,0.07249,-0.365134,0.854873,-0.22671,0.101656,0.309908,0.612803,0.162263,0.213223,-0.387206,0.633967,-0.190127,0.218543,0.356487,0.397966,0.142465,0.183389,-0.304139,0.632554,-0.169982,0.191234,0.414983,0.369471,0.1472,0.147103,-0.284404,0.603997,-0.17561,0.152264,0.360953,0.348126,0.113602,0.507274,-0.195645,0.990387,-0.132112,0.492726,0.196521,0.984471,0.050066,1.28619,-2.359729,0.433652,-0.146192,1.299848,-1.068538,0.504213,-0.023046,1.944187,-0.793311,0.157239,-0.138443,1.971436,1.025872,0.082194,-0.029346,2.025541,-0.668711,0.175105,-0.116793,2.022008,1.208848,0.096049,-0.060752,2.2347,-1.506612,0.095551,-0.153542,2.329905,0.459213,0.037187
pin_stand_601441725276663055.jpg,0.000281,-0.820431,-0.8699,0.999966,0.022471,-0.896589,-0.770536,0.999887,0.03423,-0.894283,-0.77126,0.999896,0.045901,-0.891852,-0.772059,0.999875,-0.010431,-0.906842,-0.756765,0.999872,-0.02093,-0.909271,-0.756579,0.999858,-0.030806,-0.911465,-0.757834,0.999847,0.067831,-0.848405,0.001745,0.999861,-0.048023,-0.873861,0.042609,0.999929,0.025371,-0.750987,-0.551534,0.999962,-0.021195,-0.774125,-0.54448,0.999968,0.141256,-0.500507,0.191989,0.999962,-0.141233,-0.499493,0.528632,0.999965,0.176742,-0.03197,-0.962421,0.989444,-0.159478,0.017988,0.928733,0.925689,0.102654,-0.597625,-2.531251,0.996747,-0.225112,0.390032,0.473417,0.954768,0.075139,-0.719227,-2.866114,0.993034,-0.233701,0.507968,0.382336,0.933144,0.080399,-0.768368,-2.769875,0.992668,-0.22113,0.512238,0.110396,0.938489,0.087104,-0.736577,-2.527923,0.990168,-0.212825,0.48366,0.358551,0.936266,0.086957,0.504452,-0.108068,0.999449,-0.086981,0.495548,0.107447,0.999347,0.04316,1.224547,-0.444887,0.787048,-0.064485,1.260878,-0.226511,0.718329,0.041709,1.867254,1.050464,0.336148,-0.051747,1.831986,1.16073,0.349942,0.036971,1.932283,1.166831,0.128597,-0.039813,1.898326,1.272341,0.172062,0.024318,2.139037,0.26747,0.281941,-0.055891,2.088468,0.362646,0.304042
pin_stand_603412050057695637.png,0.04776,-0.895673,-1.185515,0.999095,0.084537,-0.915619,-0.94625,0.997682,0.095752,-0.903141,-0.945897,0.997199,0.105441,-0.890618,-0.946151,0.998558,0.055178,-0.946334,-0.881158,0.996233,0.046704,-0.955577,-0.881519,0.99516,0.03856,-0.965877,-0.882461,0.997162,0.122602,-0.819962,0.008993,0.997482,0.033506,-0.92113,0.326744,0.995574,0.059723,-0.796953,-0.873087,0.999093,0.020287,-0.845986,-0.787702,0.998739,0.166318,-0.351742,-0.209711,0.99978,-0.100922,-0.648258,0.577907,0.998599,0.219516,0.123022,-1.592856,0.993649,-0.170947,-0.822358,-0.381409,0.990963,0.078513,0.078623,-2.640316,0.966817,0.024304,-0.943699,-0.352805,0.797264,0.0352,0.157091,-2.947601,0.916952,0.065957,-0.972544,-0.657472,0.455698,0.015196,0.097785,-2.799283,0.908953,0.074519,-0.956428,-0.310002,0.41841,0.028593,0.064927,-2.594996,0.863557,0.060614,-0.931214,-0.28966,0.441821,0.050533,0.521956,-0.236346,0.995423,-0.115929,0.478044,0.234555,0.996944,0.017406,1.134596,-1.787982,0.972712,-0.189649,1.065422,-2.502098,0.983264,0.00644,1.872302,-0.113941,0.957199,-0.109793,1.792025,-0.533297,0.957426,0.018808,1.940064,-0.009216,0.502863,-0.075257,1.850402,-0.373799,0.789397,-0.06579,2.113125,-1.528077,0.927047,-0.127028,2.124114,-1.548876,0.952979
pin_stand_608619337171094038.jpg,0.007218,-0.774341,-1.775977,0.999996,0.031835,-0.828191,-1.597016,0.99997,0.043192,-0.823412,-1.596239,0.99995,0.053328,-0.819305,-1.595844,0.999941,-0.004924,-0.842606,-1.728312,0.999992,-0.017842,-0.847733,-1.728696,0.999994,-0.029708,-0.852438,-1.729989,0.999996,0.064877,-0.793447,-0.331754,0.999892,-0.048733,-0.827919,-0.987665,0.999998,0.023623,-0.707936,-1.263491,0.999985,-0.020222,-0.720944,-1.453169,0.999998,0.098795,-0.480901,0.788055,0.999811,-0.14016,-0.519099,-0.747525,0.999992,0.235978,-0.671319,1.253584,0.973197,-0.221272,-0.014504,-0.682974,0.992942,0.112747,-1.020609,1.702331,0.943292,-0.173606,0.490653,-0.827673,0.950924,0.068191,-1.137288,1.597106,0.8233,-0.166401,0.660662,-0.903552,0.890972,0.054848,-1.142346,1.866416,0.800103,-0.12779,0.658225,-1.151781,0.884253,0.064418,-1.096864,1.791924,0.789086,-0.123212,0.59865,-0.884871,0.882037,0.086579,0.491277,0.751619,0.998757,-0.045214,0.508723,-0.754591,0.998943,0.049717,1.346473,0.256749,0.667348,0.026245,1.356487,-1.172316,0.900121,-0.025954,2.082806,0.980844,0.625119,-0.051944,2.109027,-0.499586,0.844214,-0.070208,2.152389,0.990004,0.537732,-0.104337,2.174517,-0.480591,0.711104,0.049585,2.327992,0.060208,0.674962,0.024078,2.32834,-1.666174,0.803685
pin_stand_6333255723524783.jpg,-0.01217,-0.830823,-0.317981,0.999958,0.013181,-0.863951,-0.063138,0.999932,0.023412,-0.855781,-0.063146,0.999885,0.033446,-0.847419,-0.063402,0.999951,-0.0129,-0.882785,-0.119034,0.99992,-0.019669,-0.887057,-0.118238,0.999882,-0.026036,-0.890379,-0.118557,0.99994,0.043761,-0.787239,1.230204,0.999941,-0.03432,-0.833561,0.959089,0.999954,0.005339,-0.731987,0.160877,0.999913,-0.029808,-0.761643,0.073789,0.999906,0.090605,-0.410017,1.66642,0.999837,-0.107383,-0.589983,1.334134,0.999699,0.302786,-0.322919,0.55889,0.991128,-0.075216,-1.117136,1.539953,0.987319,0.183711,-0.682318,-0.419345,0.92809,0.072387,-0.973441,3.85525,0.543933,0.168804,-0.786162,-0.682026,0.793218,0.133431,-0.898223,3.882155,0.187841,0.147388,-0.762351,-0.399507,0.789447,0.130011,-0.852067,4.104255,0.176082,0.142966,-0.724928,-0.348744,0.734312,0.107271,-0.842982,3.931163,0.211086,0.085889,0.493457,-0.030589,0.999521,-0.069111,0.506543,0.03022,0.999424,0.096755,1.398053,-0.418354,0.983472,-0.147355,1.398319,-0.53084,0.95378,0.136797,2.232118,0.136332,0.980295,-0.246558,2.17826,0.067713,0.969803,0.138393,2.327359,0.133722,0.659353,-0.237638,2.277215,0.057607,0.683702,0.123349,2.46705,-1.510936,0.976259,-0.271957,2.443664,-1.475766,0.959223
pin_stand_64457838415515059.jpg,-0.014373,-0.8694,-1.229598,0.999939,0.010664,-0.928145,-1.11769,0.999803,0.022884,-0.922466,-1.118573,0.999758,0.035611,-0.91614,-1.119444,0.999728,-0.023701,-0.941602,-1.124128,0.999851,-0.035847,-0.944456,-1.12434,0.999848,-0.047637,-0.946888,-1.125359,0.999885,0.057826,-0.87879,-0.355469,0.999578,-0.051988,-0.913455,-0.377667,0.999935,0.006097,-0.80748,-0.928008,0.99995,-0.032791,-0.817312,-0.936033,0.999976,0.145721,-0.48125,0.094903,0.99984,-0.151028,-0.51875,-0.039592,0.999983,0.245437,0.023943,-0.593429,0.733862,-0.191054,0.08145,0.128802,0.953173,0.243823,-0.104781,-2.145155,0.567707,-0.241061,0.66216,-0.405993,0.905468,0.249673,-0.170699,-2.428544,0.532341,-0.259986,0.809382,-0.51965,0.862192,0.239465,-0.216976,-2.480886,0.53982,-0.234571,0.830558,-0.751115,0.871232,0.2656,-0.194906,-2.206492,0.539115,-0.223607,0.778975,-0.494153,0.868475,0.09566,0.493889,-0.020397,0.998859,-0.090353,0.506111,0.01984,0.999188,0.051165,1.319593,-0.401735,0.670598,-0.05487,1.301692,-0.086205,0.74201,0.066353,1.852873,1.256762,0.293399,-0.01904,1.890302,1.195082,0.512212,0.065321,1.913397,1.391278,0.130195,-0.009863,1.954476,1.298649,0.243606,0.07225,2.093205,0.688344,0.257403,-0.000231,2.167192,0.504249,0.465195
pin_stand_673640056739760255.jpg,-0.000295,-0.93756,-1.716255,0.999966,0.010524,-1.00908,-1.602391,0.999913,0.017396,-1.00947,-1.60238,0.999921,0.024442,-1.009133,-1.602681,0.999922,-0.017341,-1.002292,-1.615087,0.999893,-0.028968,-0.997115,-1.614806,0.999893,-0.038341,-0.990973,-1.614533,0.999897,0.039984,-0.961268,-0.812898,0.999874,-0.055153,-0.936264,-0.894921,0.999873,0.018128,-0.850874,-1.40152,0.999956,-0.019058,-0.847658,-1.426066,0.999964,0.121305,-0.502539,-0.337414,0.999981,-0.11607,-0.497461,-0.351951,0.999841,0.162797,0.081034,0.064079,0.981189,-0.234314,-0.091617,-0.483611,0.978428,0.178766,0.643242,-0.504248,0.977337,-0.152065,0.248252,-1.345477,0.917378,0.187433,0.803314,-0.722437,0.956927,-0.129567,0.292455,-1.579642,0.854433,0.167029,0.797049,-0.964269,0.959056,-0.115502,0.231341,-1.670347,0.854776,0.157397,0.74358,-0.604423,0.953232,-0.119969,0.214279,-1.390275,0.839327,0.071148,0.504644,-0.000915,0.9993,-0.076383,0.495356,-2.1e-05,0.998521,0.077673,1.412932,-0.422402,0.965245,-0.025905,1.406494,-0.295239,0.932588,0.090955,2.328819,0.009329,0.953183,-0.011965,2.253064,0.261328,0.872545,0.08337,2.378266,-0.020523,0.439058,-0.0024,2.313317,0.264965,0.382581,0.073889,2.714095,-1.242752,0.906789,-0.000554,2.59724,-0.839656,0.833552
pin_stand_6825836920767674.jpg,-0.031668,-0.877049,-1.459312,0.999492,-0.016885,-0.942846,-1.421823,0.9985,-0.007722,-0.943383,-1.420997,0.998236,0.002311,-0.941606,-1.42059,0.998554,-0.041376,-0.933395,-1.366999,0.998855,-0.048779,-0.928125,-1.367402,0.998899,-0.055102,-0.920856,-1.367631,0.999288,0.022978,-0.894449,-0.977223,0.998406,-0.058463,-0.870064,-0.732891,0.998876,-0.007753,-0.810626,-1.292523,0.999602,-0.043215,-0.800663,-1.22001,0.999676,0.128674,-0.515732,-0.723825,0.999686,-0.121887,-0.484268,-0.331183,0.999447,0.270533,-0.246168,-0.374187,0.976213,-0.23399,-0.26352,-0.174179,0.960581,0.121025,0.02247,-0.230223,0.793478,-0.145247,-0.038923,-0.332697,0.599317,0.09757,0.113731,-0.32597,0.666549,-0.12124,0.035268,-0.478557,0.448512,0.080804,0.079488,-0.347991,0.647565,-0.108565,0.00585,-0.488306,0.438205,0.08678,0.051156,-0.217202,0.616731,-0.114076,-0.024715,-0.356117,0.448884,0.067014,0.520265,-0.107248,0.995259,-0.073802,0.479735,0.106661,0.995614,0.038929,1.241191,0.193373,0.970222,-0.13487,1.202432,0.253276,0.976535,0.010451,1.892676,0.972613,0.970788,-0.192365,1.847735,0.949884,0.9609,0.014161,1.976768,0.989414,0.616781,-0.192259,1.889123,0.97715,0.730937,-0.039473,2.162223,-0.011486,0.936066,-0.194464,2.121268,0.141199,0.92885
pin_stand_68961438030093330.jpg,0.008831,-0.898771,-1.646096,0.999962,0.023702,-0.961098,-1.453368,0.999889,0.031243,-0.9624,-1.453924,0.999899,0.037627,-0.96285,-1.454604,0.999907,-0.001966,-0.955364,-1.479511,0.999865,-0.011403,-0.952569,-1.479337,0.999863,-0.020034,-0.949238,-1.479027,0.999867,0.048678,-0.92743,-0.218303,0.999882,-0.032294,-0.912798,-0.329215,0.999807,0.0258,-0.827723,-1.16249,0.999966,-0.009498,-0.830852,-1.195495,0.999949,0.108402,-0.469494,0.57421,0.999988,-0.09854,-0.530506,0.461895,0.999913,0.162773,0.014181,1.140281,0.973882,-0.133567,-0.008632,0.977298,0.942971,0.158588,0.466348,0.03338,0.951701,-0.136877,0.424838,0.014549,0.898945,0.151016,0.601604,-0.30224,0.918531,-0.134535,0.559881,-0.330305,0.844155,0.137264,0.580541,-0.657021,0.924349,-0.123666,0.549487,-0.639849,0.852514,0.132875,0.539917,-0.132414,0.90511,-0.119429,0.510305,-0.130833,0.830948,0.055502,0.495851,-0.066474,0.999645,-0.065363,0.504149,0.067781,0.999385,0.037357,1.400162,-0.683215,0.965614,-0.059529,1.365903,-0.460068,0.918453,0.008221,2.24599,0.396243,0.956053,-0.039277,2.175626,0.655608,0.910463,0.00527,2.323605,0.418744,0.488412,-0.034657,2.249883,0.681575,0.543838,-0.005741,2.503347,-1.166486,0.929843,-0.051529,2.465445,-0.778097,0.898188
pin_stand_69172544271553979.jpg,0.021152,-0.806027,-5.24899,0.998353,0.029036,-0.883514,-5.11344,0.997018,0.036379,-0.883166,-5.113319,0.997121,0.044505,-0.881817,-5.11541,0.997092,0.005764,-0.889112,-5.169461,0.997359,-0.004873,-0.892349,-5.170807,0.997557,-0.014371,-0.89494,-5.17061,0.997659,0.05194,-0.859012,-3.66022,0.995759,-0.037291,-0.868922,-3.91649,0.997349,0.032166,-0.734083,-4.629357,0.99697,0.000319,-0.744059,-4.707559,0.996793,0.122268,-0.523351,-2.0152,0.995887,-0.127722,-0.476649,-2.181019,0.997672,0.120161,-0.039634,0.522064,0.243288,-0.1178,0.010429,0.142458,0.454697,0.060338,0.226651,1.97891,0.017908,-0.063394,0.251967,1.512906,0.041937,0.081262,0.357875,2.219142,0.017176,-0.053071,0.358317,1.737906,0.041959,0.082022,0.345819,1.931921,0.017737,-0.050006,0.316327,1.485666,0.043638,0.07958,0.304917,1.929576,0.021588,-0.051327,0.290429,1.480575,0.047578,0.072257,0.496709,0.014228,0.985606,-0.066802,0.503291,-0.01434,0.982888,0.056724,1.247644,-0.301985,0.773993,-0.017495,1.252099,-0.307645,0.738459,0.045875,1.913828,1.996782,0.666577,-0.002398,1.870459,1.768477,0.542928,0.043073,1.960155,2.159684,0.228891,-0.004478,1.917018,1.918772,0.199945,0.034175,2.184579,0.768944,0.560844,0.003806,2.153725,0.439929,0.505973
pin_stand_69313281755650707.jpg,-0.018167,-0.977967,0.128063,0.999996,-0.002754,-1.028408,0.389977,0.999989,0.005972,-1.020765,0.390292,0.999988,0.015464,-1.012656,0.390413,0.99999,-0.028922,-1.03616,0.34684,0.999992,-0.038619,-1.035183,0.346938,0.999993,-0.048713,-1.033588,0.34665,0.999996,0.033642,-0.957615,1.494452,0.999974,-0.064216,-0.972528,1.275271,0.999992,-0.001199,-0.886794,0.523163,0.999982,-0.038031,-0.896567,0.456228,0.999985,0.105034,-0.491261,1.625481,0.999978,-0.150931,-0.508739,1.77676,0.999948,0.234709,-0.331082,0.345924,0.995029,-0.183072,0.067455,2.058619,0.913463,0.111144,-0.725917,-1.144543,0.988347,-0.158898,0.580985,1.681872,0.826144,0.083519,-0.837143,-1.467832,0.963688,-0.163656,0.785991,1.572805,0.703021,0.07154,-0.824635,-1.247111,0.956164,-0.14039,0.75974,1.386339,0.699816,0.074715,-0.77395,-1.096179,0.934654,-0.129998,0.701872,1.610644,0.668905,0.105821,0.476799,-0.173704,0.999905,-0.059924,0.523201,0.174125,0.999854,0.090767,1.336224,-1.44497,0.989125,-0.169082,1.248319,-1.247178,0.986749,0.053279,2.281437,-1.011496,0.970462,-0.226627,2.268906,-0.840393,0.96809,0.036456,2.38835,-1.026894,0.624441,-0.204158,2.373984,-0.85936,0.753434,0.021835,2.625934,-2.420969,0.963301,-0.253563,2.647332,-2.108736,0.958227
pin_stand_6a0807a869ff027ab9270699ada246cd.jpg,-0.020787,-0.888579,-1.732357,0.998963,-0.023056,-0.932038,-1.739939,0.997136,-0.007204,-0.970482,-1.74094,0.996908,0.000308,-0.971434,-1.7425,0.997451,-0.021306,-0.930852,-1.69222,0.997115,-0.04202,-0.966746,-1.692879,0.996785,-0.04896,-0.96644,-1.694647,0.997127,0.014357,-0.935665,-1.329211,0.996596,-0.05237,-0.930002,-1.121704,0.995523,-0.020908,-0.789308,-1.536808,0.999274,-0.028552,-0.786579,-1.478679,0.998861,0.172266,-0.513102,-0.973765,0.99979,-0.194797,-0.486898,-0.543598,0.999661,0.227981,0.074723,-0.544565,0.921203,-0.205814,0.084652,0.033452,0.847468,0.276102,0.516369,-1.134648,0.851108,-0.284852,0.557925,-0.525467,0.841816,0.294349,0.667756,-1.356456,0.777957,-0.313723,0.748985,-0.676099,0.798584,0.279546,0.686793,-1.666714,0.790421,-0.263871,0.7505,-1.113232,0.815313,0.261146,0.635214,-1.264934,0.784477,-0.251129,0.688175,-0.713031,0.809171,0.088872,0.49761,-0.249234,0.996722,-0.066341,0.50239,0.249425,0.996723,0.037548,1.422376,-0.743299,0.468751,-0.041912,1.397834,-0.018914,0.353801,0.076757,2.052089,0.890847,0.244211,-0.013581,2.057993,1.36951,0.239629,0.073979,2.141705,0.987691,0.183484,0.008569,2.149052,1.466657,0.164885,0.080045,2.272476,-0.09237,0.183469,-0.036697,2.305667,0.310973,0.210845
pin_stand_6q83411bnBE.jpg,0.02764,-0.928798,-0.860506,0.999773,0.039922,-0.993757,-0.740403,0.998996,0.04567,-0.991118,-0.740966,0.99886,0.052469,-0.98826,-0.74165,0.99894,0.014958,-1.003161,-0.780101,0.99933,0.004768,-1.00681,-0.780276,0.999396,-0.004709,-1.009134,-0.78051,0.999536,0.057409,-0.949744,-0.012751,0.998104,-0.023429,-0.974436,-0.202612,0.999194,0.038067,-0.832997,-0.583361,0.999712,0.006054,-0.85265,-0.636344,0.999746,0.096278,-0.497592,0.193043,0.999759,-0.093034,-0.502408,0.135789,0.999762,0.173039,-0.131588,0.365394,0.897157,-0.100421,0.079977,0.48621,0.940581,0.090308,0.085989,-0.083213,0.765023,-0.118567,0.572642,0.213669,0.829674,0.069544,0.166894,-0.28834,0.667785,-0.133487,0.725707,0.069134,0.785955,0.052807,0.161354,-0.341811,0.659037,-0.123466,0.729313,-0.135019,0.788021,0.058192,0.098387,-0.11078,0.629263,-0.11492,0.690475,0.125325,0.786742,0.056616,0.508389,0.01008,0.998835,-0.05986,0.491611,-0.012324,0.99907,0.037688,1.412434,-0.4753,0.982904,-0.101986,1.480713,-0.61703,0.975082,0.014486,2.139273,0.929661,0.963266,-0.169881,2.223607,0.630758,0.952095,0.00371,2.177616,1.021625,0.581382,-0.175127,2.284522,0.702166,0.475367,0.005232,2.522542,0.077463,0.931488,-0.174672,2.613593,-0.356531,0.912983
pin_stand_70437490682522.jpg,-0.013795,-0.873263,-2.979114,0.999982,0.002537,-0.94991,-2.847008,0.999938,0.01174,-0.9524,-2.84715,0.999939,0.018711,-0.953042,-2.847257,0.999938,-0.024062,-0.944723,-2.843597,0.999922,-0.033274,-0.942489,-2.843851,0.999925,-0.040462,-0.939412,-2.844142,0.999931,0.035508,-0.935702,-1.734416,0.999888,-0.047821,-0.916946,-1.722585,0.999858,0.006928,-0.806275,-2.533351,0.999981,-0.027439,-0.795681,-2.531812,0.999977,0.114388,-0.50143,-0.749347,0.999958,-0.11357,-0.49857,-0.800282,0.999929,0.124756,0.080264,-0.101157,0.971542,-0.127525,0.079177,-0.263794,0.975429,0.141386,0.590142,-1.015489,0.954824,-0.138726,0.566708,-1.25352,0.955913,0.145568,0.743065,-1.278541,0.917279,-0.142444,0.725791,-1.569759,0.923861,0.13676,0.739716,-1.641023,0.922464,-0.132431,0.729987,-1.894416,0.929337,0.130527,0.683912,-1.174046,0.90513,-0.127031,0.675993,-1.39989,0.915297,0.066241,0.502117,-0.008069,0.999457,-0.067059,0.497883,0.007408,0.999332,0.06084,1.376684,-0.449042,0.982928,-0.060469,1.391304,-0.447046,0.980086,0.058715,2.206305,0.854417,0.981696,-0.061664,2.210577,0.715032,0.97147,0.05198,2.320213,0.900162,0.691322,-0.053172,2.329535,0.74902,0.648751,0.047578,2.488269,-0.569068,0.971811,-0.054237,2.492718,-0.721487,0.96051
pin_stand_7107311907054620.jpg,-0.0564,-0.807545,-1.003286,0.999761,-0.033991,-0.879982,-0.885069,0.999621,-0.019736,-0.883157,-0.885064,0.99965,-0.005954,-0.886077,-0.885772,0.999635,-0.07368,-0.876115,-0.818224,0.999554,-0.086154,-0.877037,-0.817378,0.999432,-0.09798,-0.877958,-0.818684,0.99946,0.027139,-0.852561,-0.027178,0.999637,-0.107121,-0.832787,0.274851,0.99964,-0.023238,-0.742114,-0.65509,0.999591,-0.069728,-0.733588,-0.573104,0.999576,0.152748,-0.510531,0.136353,0.999693,-0.162144,-0.489469,0.543217,0.999385,0.205472,-0.150911,-1.375476,0.99285,-0.401509,-0.456865,-1.228453,0.987358,0.033599,-0.594624,-2.38251,0.991247,-0.193349,-0.691723,-2.45554,0.917157,0.002119,-0.695431,-2.610783,0.973393,-0.133872,-0.762627,-2.739353,0.750636,-0.000704,-0.73078,-2.344334,0.970771,-0.1126,-0.761288,-2.322033,0.699326,0.006018,-0.690174,-2.287533,0.960465,-0.123185,-0.708678,-2.340521,0.691041,0.112798,0.501212,-0.119366,0.99473,-0.103402,0.498788,0.120263,0.991802,0.050399,1.401225,-0.684065,0.774835,-0.052208,1.403108,-0.334734,0.622166,0.097441,2.106416,-0.526098,0.580589,0.004906,2.110354,0.087935,0.314427,0.128255,2.231392,-0.572211,0.217969,0.010119,2.133578,0.07671,0.144848,0.088715,2.388823,-1.871353,0.466788,-0.033608,2.394342,-1.123626,0.239475
pin_stand_717831628080796833.jpg,0.019676,-0.892696,-2.871444,0.999954,0.032513,-0.954763,-2.663753,0.999866,0.042023,-0.950258,-2.663796,0.999855,0.052063,-0.944201,-2.664403,0.999881,0.004309,-0.966823,-2.699166,0.999898,-0.00766,-0.970402,-2.699223,0.999907,-0.019843,-0.974004,-2.699322,0.99993,0.063604,-0.897482,-1.373345,0.999737,-0.040357,-0.936874,-1.575013,0.999883,0.0336,-0.802196,-2.374492,0.999934,-0.005224,-0.819436,-2.435046,0.999956,0.135282,-0.471934,-0.392985,0.99997,-0.145509,-0.528066,-0.482627,0.999892,0.29511,-0.07651,0.182456,0.992245,-0.29385,-0.065467,0.064146,0.987501,0.169661,0.180416,-0.893438,0.968051,-0.171107,0.219654,-0.803268,0.933927,0.137584,0.215058,-1.238358,0.91024,-0.13578,0.257117,-1.066667,0.85746,0.122077,0.146152,-1.339628,0.910826,-0.118393,0.185114,-1.176919,0.855461,0.127492,0.131137,-0.930605,0.881071,-0.125173,0.165619,-0.832682,0.814621,0.091736,0.492264,0.046743,0.99865,-0.081509,0.507736,-0.046778,0.997807,0.071575,1.360389,-1.315298,0.927208,0.002369,1.366284,-1.067618,0.912705,-0.002176,2.2976,-0.581627,0.928241,-0.042242,2.233287,-0.265077,0.910239,-0.013096,2.367053,-0.588558,0.560034,-0.046356,2.285976,-0.249187,0.550916,-0.028124,2.612003,-2.122118,0.904038,-0.061831,2.575314,-1.654736,0.910282
pin_stand_7248049395169484.jpg,-0.002657,-0.807961,-2.09616,0.999986,0.008625,-0.883086,-1.969603,0.999976,0.01876,-0.888728,-1.96986,0.999973,0.029117,-0.894802,-1.971016,0.999975,-0.018292,-0.874603,-1.895164,0.999975,-0.02689,-0.874126,-1.895143,0.999967,-0.034411,-0.87276,-1.893781,0.999972,0.048123,-0.898247,-0.801116,0.999979,-0.034022,-0.869666,-0.449749,0.999959,0.022355,-0.749505,-1.614231,0.999986,-0.012691,-0.737595,-1.516064,0.999981,0.144173,-0.493315,0.242411,0.999992,-0.095564,-0.506685,0.560581,0.999931,0.313857,-0.108622,0.445391,0.996561,-0.241992,-0.154154,0.50909,0.941136,0.126823,0.166366,-0.014102,0.968826,-0.127786,0.117311,-0.841909,0.863373,0.088138,0.227591,-0.296474,0.889998,-0.085863,0.169471,-1.182119,0.751435,0.07397,0.183668,-0.247045,0.885627,-0.071026,0.124881,-1.206647,0.739441,0.083361,0.156802,0.025613,0.842557,-0.082192,0.099619,-0.861241,0.688445,0.049733,0.519315,-0.122798,0.999689,-0.098342,0.480685,0.122572,0.999469,0.117969,1.393695,-1.119905,0.981407,-0.119347,1.377596,-0.519133,0.970639,0.232073,2.254686,-0.662577,0.98397,-0.139398,2.240822,0.002586,0.978266,0.224532,2.38723,-0.691083,0.802494,-0.129725,2.37032,-0.010505,0.797594,0.28863,2.538945,-2.31043,0.965113,-0.183818,2.484483,-1.521089,0.954395
